case,frame,evidence
Cosmos3_seed103_0009,174,0.0
Cosmos3_seed103_0009,177,0.0
Cosmos3_seed103_0009,180,0.0
Cosmos3_seed103_0009,183,0.0
Cosmos3_seed103_0009,186,0.0
Cosmos3_seed103_0009,188,0.0
Cosmos3_seed103_0010,0,0.4053871135290343
Cosmos3_seed103_0010,3,0.40428807685091966
Cosmos3_seed103_0010,6,0.4018913802412657
Cosmos3_seed103_0010,9,0.3937757251495171
Cosmos3_seed103_0010,12,0.4044581143510452
Cosmos3_seed103_0010,15,0.3719315141212066
Cosmos3_seed103_0010,18,0.3683314742665468
Cosmos3_seed103_0010,21,0.39498789752483915
Cosmos3_seed103_0010,24,0.3917517898444871
Cosmos3_seed103_0010,27,0.36450429479484875
Cosmos3_seed103_0010,30,0.37859611475181104
Cosmos3_seed103_0010,33,0.40271814555493457
Cosmos3_seed103_0010,36,0.39293618094331323
Cosmos3_seed103_0010,39,0.36825253006656566
Cosmos3_seed103_0010,42,0.41368709604238213
Cosmos3_seed103_0010,45,0.3880799367740641
Cosmos3_seed103_0010,48,0.3755421913400323
Cosmos3_seed103_0010,51,0.36015114056111835
Cosmos3_seed103_0010,54,0.33248909780818475
Cosmos3_seed103_0010,57,0.39037598176529137
Cosmos3_seed103_0010,60,0.347993132332211
Cosmos3_seed103_0010,63,0.29291756058544516
Cosmos3_seed103_0010,66,0.25386248256825716
Cosmos3_seed103_0010,69,0.19303799527225282
Cosmos3_seed103_0010,72,0.07453633709108665
Cosmos3_seed103_0010,75,0.052586759458218245
Cosmos3_seed103_0010,78,0.05257811214598478
Cosmos3_seed103_0010,81,0.10018897437201449
Cosmos3_seed103_0010,84,0.13327336563498476
Cosmos3_seed103_0010,87,0.08562874401544793
Cosmos3_seed103_0010,90,0.09435055535052073
Cosmos3_seed103_0010,93,0.16464129660110952
Cosmos3_seed103_0010,96,0.2463535761994011
Cosmos3_seed103_0010,99,0.0
Cosmos3_seed103_0010,102,0.0
Cosmos3_seed103_0010,105,0.10919097263040686
Cosmos3_seed103_0010,108,0.10222297071495524
Cosmos3_seed103_0010,111,0.09044106273021296
Cosmos3_seed103_0010,114,0.09855380189257094
Cosmos3_seed103_0010,117,0.08128660111431629
Cosmos3_seed103_0010,120,0.1094824109888758
Cosmos3_seed103_0010,123,0.0
Cosmos3_seed103_0010,126,0.08280641158416226
Cosmos3_seed103_0010,129,0.07169847363734262
Cosmos3_seed103_0010,132,0.0
Cosmos3_seed103_0010,135,0.0
Cosmos3_seed103_0010,138,0.0
Cosmos3_seed103_0010,141,0.0
Cosmos3_seed103_0010,144,0.0
Cosmos3_seed103_0010,147,0.0
Cosmos3_seed103_0010,150,0.0
Cosmos3_seed103_0010,153,0.0
Cosmos3_seed103_0010,156,0.0
Cosmos3_seed103_0010,159,0.0
Cosmos3_seed103_0010,162,0.0
Cosmos3_seed103_0010,165,0.0
Cosmos3_seed103_0010,168,0.0
Cosmos3_seed103_0010,171,0.0
Cosmos3_seed103_0010,174,0.0
Cosmos3_seed103_0010,177,0.0
Cosmos3_seed103_0010,180,0.0
Cosmos3_seed103_0010,183,0.0
Cosmos3_seed103_0010,186,0.0
Cosmos3_seed103_0010,188,0.0
Cosmos3_seed103_0011,0,0.29900711180983675
Cosmos3_seed103_0011,3,0.30015980435747897
Cosmos3_seed103_0011,6,0.2959341044856922
Cosmos3_seed103_0011,9,0.30045090388866086
Cosmos3_seed103_0011,12,0.30804792478463144
Cosmos3_seed103_0011,15,0.2872232543349845
Cosmos3_seed103_0011,18,0.28283494338282644
Cosmos3_seed103_0011,21,0.2755777085552934
Cosmos3_seed103_0011,24,0.26276713373943067
Cosmos3_seed103_0011,27,0.28211672838881446
Cosmos3_seed103_0011,30,0.28745192489724325
Cosmos3_seed103_0011,33,0.2471761927080577
Cosmos3_seed103_0011,36,0.25411820515809835
Cosmos3_seed103_0011,39,0.23903190743251865
Cosmos3_seed103_0011,42,0.23481856265394405
Cosmos3_seed103_0011,45,0.21251602611251325
Cosmos3_seed103_0011,48,0.2096541465015722
Cosmos3_seed103_0011,51,0.16471382376683336
Cosmos3_seed103_0011,54,0.16008671756017487
Cosmos3_seed103_0011,57,0.17463807047924002
Cosmos3_seed103_0011,60,0.1933965880406819
Cosmos3_seed103_0011,63,0.31777196061223056
Cosmos3_seed103_0011,66,0.2879586935880399
Cosmos3_seed103_0011,69,0.282133966360378
Cosmos3_seed103_0011,72,0.2731058039161985
Cosmos3_seed103_0011,75,0.2720984566627152
Cosmos3_seed103_0011,78,0.29419320030790835
Cosmos3_seed103_0011,81,0.2647506032329555
Cosmos3_seed103_0011,84,0.22916999151918915
Cosmos3_seed103_0011,87,0.2274326044539802
Cosmos3_seed103_0011,90,0.20694602607678736
Cosmos3_seed103_0011,93,0.15301715230305357
Cosmos3_seed103_0011,96,0.18556576397175054
Cosmos3_seed103_0011,99,0.1130562321789122
Cosmos3_seed103_0011,102,0.13364401558285752
Cosmos3_seed103_0011,105,0.14615721702094273
Cosmos3_seed103_0011,108,0.17163830455867587
Cosmos3_seed103_0011,111,0.21078673292864492
Cosmos3_seed103_0011,114,0.17301169315452605
Cosmos3_seed103_0011,117,0.19311080734719696
Cosmos3_seed103_0011,120,0.1604966318491163
Cosmos3_seed103_0011,123,0.13971526346473595
Cosmos3_seed103_0011,126,0.13135546824958003
Cosmos3_seed103_0011,129,0.0
Cosmos3_seed103_0011,132,0.0
Cosmos3_seed103_0011,135,0.0
Cosmos3_seed103_0011,138,0.0
Cosmos3_seed103_0011,141,0.0
Cosmos3_seed103_0011,144,0.0
Cosmos3_seed103_0011,147,0.0
Cosmos3_seed103_0011,150,0.0
Cosmos3_seed103_0011,153,0.0
Cosmos3_seed103_0011,156,0.0
Cosmos3_seed103_0011,159,0.0
Cosmos3_seed103_0011,162,0.0
Cosmos3_seed103_0011,165,0.0
Cosmos3_seed103_0011,168,0.0
Cosmos3_seed103_0011,171,0.0
Cosmos3_seed103_0011,174,0.0
Cosmos3_seed103_0011,177,0.0
Cosmos3_seed103_0011,180,0.0
Cosmos3_seed103_0011,183,0.0
Cosmos3_seed103_0011,186,0.0
Cosmos3_seed103_0011,188,0.07331766898187421
Cosmos3_seed103_0012,0,0.3568962913745689
Cosmos3_seed103_0012,3,0.35655793827053217
Cosmos3_seed103_0012,6,0.3721180017228971
Cosmos3_seed103_0012,9,0.33963646763598915
Cosmos3_seed103_0012,12,0.397988644640135
Cosmos3_seed103_0012,15,0.3558096838838649
Cosmos3_seed103_0012,18,0.33813394761830123
Cosmos3_seed103_0012,21,0.32770308658898556
Cosmos3_seed103_0012,24,0.32331681264475925
Cosmos3_seed103_0012,27,0.27870977674514164
Cosmos3_seed103_0012,30,0.30882788231068525
Cosmos3_seed103_0012,33,0.35671869834704417
Cosmos3_seed103_0012,36,0.3359104414973473
Cosmos3_seed103_0012,39,0.3488339267244739
Cosmos3_seed103_0012,42,0.3575067507928541
Cosmos3_seed103_0012,45,0.32562769140448783
Cosmos3_seed103_0012,48,0.3443010569988343
Cosmos3_seed103_0012,51,0.3067070951684393
Cosmos3_seed103_0012,54,0.26128493398519226
Cosmos3_seed103_0012,57,0.1910436637089219
Cosmos3_seed103_0012,60,0.24074071275769676
Cosmos3_seed103_0012,63,0.22995349959328978
Cosmos3_seed103_0012,66,0.19200222131362646
Cosmos3_seed103_0012,69,0.16419804060202936
Cosmos3_seed103_0012,72,0.1517264374426587
Cosmos3_seed103_0012,75,0.09523471789841617
Cosmos3_seed103_0012,78,0.07589594399457178
Cosmos3_seed103_0012,81,0.09280283000907245
Cosmos3_seed103_0012,84,0.08722900670049856
Cosmos3_seed103_0012,87,0.0
Cosmos3_seed103_0012,90,0.0
Cosmos3_seed103_0012,93,0.0
Cosmos3_seed103_0012,96,0.0
Cosmos3_seed103_0012,99,0.09230648619898045
Cosmos3_seed103_0012,102,0.056999498263255434
Cosmos3_seed103_0012,105,0.07238195562481838
Cosmos3_seed103_0012,108,0.0
Cosmos3_seed103_0012,111,0.0
Cosmos3_seed103_0012,114,0.0
Cosmos3_seed103_0012,117,0.0
Cosmos3_seed103_0012,120,0.0
Cosmos3_seed103_0012,123,0.0
Cosmos3_seed103_0012,126,0.0
Cosmos3_seed103_0012,129,0.0
Cosmos3_seed103_0012,132,0.0
Cosmos3_seed103_0012,135,0.0
Cosmos3_seed103_0012,138,0.0
Cosmos3_seed103_0012,141,0.0
Cosmos3_seed103_0012,144,0.0
Cosmos3_seed103_0012,147,0.0
Cosmos3_seed103_0012,150,0.0
Cosmos3_seed103_0012,153,0.0
Cosmos3_seed103_0012,156,0.0
Cosmos3_seed103_0012,159,0.0
Cosmos3_seed103_0012,162,0.0
Cosmos3_seed103_0012,165,0.0
Cosmos3_seed103_0012,168,0.0
Cosmos3_seed103_0012,171,0.0
Cosmos3_seed103_0012,174,0.0
Cosmos3_seed103_0012,177,0.0
Cosmos3_seed103_0012,180,0.0
Cosmos3_seed103_0012,183,0.0
Cosmos3_seed103_0012,186,0.0
Cosmos3_seed103_0012,188,0.0
Cosmos3_seed103_0013,0,0.0
Cosmos3_seed103_0013,3,0.0
Cosmos3_seed103_0013,6,0.0
Cosmos3_seed103_0013,9,0.0
Cosmos3_seed103_0013,12,0.0
Cosmos3_seed103_0013,15,0.0
Cosmos3_seed103_0013,18,0.0
Cosmos3_seed103_0013,21,0.0
Cosmos3_seed103_0013,24,0.0
Cosmos3_seed103_0013,27,0.0
Cosmos3_seed103_0013,30,0.0
Cosmos3_seed103_0013,33,0.0
Cosmos3_seed103_0013,36,0.0
Cosmos3_seed103_0013,39,0.0
Cosmos3_seed103_0013,42,0.0
Cosmos3_seed103_0013,45,0.0
Cosmos3_seed103_0013,48,0.0
Cosmos3_seed103_0013,51,0.0
Cosmos3_seed103_0013,54,0.0
Cosmos3_seed103_0013,57,0.0
Cosmos3_seed103_0013,60,0.0
Cosmos3_seed103_0013,63,0.0
Cosmos3_seed103_0013,66,0.0
Cosmos3_seed103_0013,69,0.0
Cosmos3_seed103_0013,72,0.0
Cosmos3_seed103_0013,75,0.0
Cosmos3_seed103_0013,78,0.0
Cosmos3_seed103_0013,81,0.0
Cosmos3_seed103_0013,84,0.0
Cosmos3_seed103_0013,87,0.0
Cosmos3_seed103_0013,90,0.0
Cosmos3_seed103_0013,93,0.0
Cosmos3_seed103_0013,96,0.0
Cosmos3_seed103_0013,99,0.0
Cosmos3_seed103_0013,102,0.0
Cosmos3_seed103_0013,105,0.0
Cosmos3_seed103_0013,108,0.0
Cosmos3_seed103_0013,111,0.0
Cosmos3_seed103_0013,114,0.0
Cosmos3_seed103_0013,117,0.0
Cosmos3_seed103_0013,120,0.0
Cosmos3_seed103_0013,123,0.0
Cosmos3_seed103_0013,126,0.018135247954384096
Cosmos3_seed103_0013,129,0.03918302214353302
Cosmos3_seed103_0013,132,0.0
Cosmos3_seed103_0013,135,0.0
Cosmos3_seed103_0013,138,0.0
Cosmos3_seed103_0013,141,0.0
Cosmos3_seed103_0013,144,0.0
Cosmos3_seed103_0013,147,0.0
Cosmos3_seed103_0013,150,0.0
Cosmos3_seed103_0013,153,0.0
Cosmos3_seed103_0013,156,0.0
Cosmos3_seed103_0013,159,0.0
Cosmos3_seed103_0013,162,0.0
Cosmos3_seed103_0013,165,0.0
Cosmos3_seed103_0013,168,0.0
Cosmos3_seed103_0013,171,0.0
Cosmos3_seed103_0013,174,0.0
Cosmos3_seed103_0013,177,0.0
Cosmos3_seed103_0013,180,0.0
Cosmos3_seed103_0013,183,0.04296149736334648
Cosmos3_seed103_0013,186,0.04476582889196346
Cosmos3_seed103_0013,188,0.03664157904943252
Cosmos3_seed103_0017,0,0.11172814462179342
Cosmos3_seed103_0017,3,0.12053161714862613
Cosmos3_seed103_0017,6,0.12392916057140563
Cosmos3_seed103_0017,9,0.13386335701477323
Cosmos3_seed103_0017,12,0.12127199216326658
Cosmos3_seed103_0017,15,0.1262055386143615
Cosmos3_seed103_0017,18,0.1465118270491726
Cosmos3_seed103_0017,21,0.10083877418354797
Cosmos3_seed103_0017,24,0.0888998813184881
Cosmos3_seed103_0017,27,0.12023301310304055
Cosmos3_seed103_0017,30,0.11093206682535069
Cosmos3_seed103_0017,33,0.09108868254854136
Cosmos3_seed103_0017,36,0.16462795630770793
Cosmos3_seed103_0017,39,0.1183218532493558
Cosmos3_seed103_0017,42,0.17071279489500746
Cosmos3_seed103_0017,45,0.15429996995586456
Cosmos3_seed103_0017,48,0.1715136842702131
Cosmos3_seed103_0017,51,0.1392917337982878
Cosmos3_seed103_0017,54,0.14361180028805198
Cosmos3_seed103_0017,57,0.15319987495829696
Cosmos3_seed103_0017,60,0.16162831867307473
Cosmos3_seed103_0017,63,0.15542060184343645
Cosmos3_seed103_0017,66,0.14923875582982563
Cosmos3_seed103_0017,69,0.14150402921372449
Cosmos3_seed103_0017,72,0.11397903717316853
Cosmos3_seed103_0017,75,0.14517669657381843
Cosmos3_seed103_0017,78,0.15462855816859006
Cosmos3_seed103_0017,81,0.14971219783009412
Cosmos3_seed103_0017,84,0.1348870658464213
Cosmos3_seed103_0017,87,0.1565269336192322
Cosmos3_seed103_0017,90,0.15042295449134235
Cosmos3_seed103_0017,93,0.14900237925883705
Cosmos3_seed103_0017,96,0.10999833385950251
Cosmos3_seed103_0017,99,0.12495577689509534
Cosmos3_seed103_0017,102,0.10648358711801642
Cosmos3_seed103_0017,105,0.11049363664171126
Cosmos3_seed103_0017,108,0.0936242307931912
Cosmos3_seed103_0017,111,0.109352630454647
Cosmos3_seed103_0017,114,0.12243970325632281
Cosmos3_seed103_0017,117,0.1219859124212489
Cosmos3_seed103_0017,120,0.1026755014633155
Cosmos3_seed103_0017,123,0.11245906985584482
Cosmos3_seed103_0017,126,0.11128378330290417
Cosmos3_seed103_0017,129,0.14166068680275476
Cosmos3_seed103_0017,132,0.16559628238064736
Cosmos3_seed103_0017,135,0.14253583944525036
Cosmos3_seed103_0017,138,0.1253433332255087
Cosmos3_seed103_0017,141,0.13981948971384653
Cosmos3_seed103_0017,144,0.1656315836833656
Cosmos3_seed103_0017,147,0.1365787375719043
Cosmos3_seed103_0017,150,0.13575410351048092
Cosmos3_seed103_0017,153,0.11950488558856436
Cosmos3_seed103_0017,156,0.12782635347507737
Cosmos3_seed103_0017,159,0.1468681600075038
Cosmos3_seed103_0017,162,0.1401344192455804
Cosmos3_seed103_0017,165,0.12777843038534986
Cosmos3_seed103_0017,168,0.15856314572282976
Cosmos3_seed103_0017,171,0.16006320275462493
Cosmos3_seed103_0017,174,0.16026653914761246
Cosmos3_seed103_0017,177,0.16206209152061551
Cosmos3_seed103_0017,180,0.1584917579057457
Cosmos3_seed103_0017,183,0.1305137868047734
Cosmos3_seed103_0017,186,0.1531178426919575
Cosmos3_seed103_0017,188,0.15661233308858225
Cosmos3_seed103_0056,0,0.0640061800700582
Cosmos3_seed103_0056,3,0.07774198681269373
Cosmos3_seed103_0056,6,0.10537473228158367
Cosmos3_seed103_0056,9,0.10191954192163327
Cosmos3_seed103_0056,12,0.0659058702615513
Cosmos3_seed103_0056,15,0.06593079022389799
Cosmos3_seed103_0056,18,0.04067919403401659
Cosmos3_seed103_0056,21,0.09590660255087384
Cosmos3_seed103_0056,24,0.15054807317420094
Cosmos3_seed103_0056,27,0.1571515195332425
Cosmos3_seed103_0056,30,0.18014316508175013
Cosmos3_seed103_0056,33,0.18731202363949842
Cosmos3_seed103_0056,36,0.19308384151739424
Cosmos3_seed103_0056,39,0.17975962046391897
Cosmos3_seed103_0056,42,0.17861368471660446
Cosmos3_seed103_0056,45,0.17491466229954714
Cosmos3_seed103_0056,48,0.16896105684433482
Cosmos3_seed103_0056,51,0.15812502801296896
Cosmos3_seed103_0056,54,0.15297062208509968
Cosmos3_seed103_0056,57,0.16929567011043917
Cosmos3_seed103_0056,60,0.16983671981546034
Cosmos3_seed103_0056,63,0.15264980843149115
Cosmos3_seed103_0056,66,0.1955275202737245
Cosmos3_seed103_0056,69,0.21256457300475046
Cosmos3_seed103_0056,72,0.19132499531654407
Cosmos3_seed103_0056,75,0.19885039230478974
Cosmos3_seed103_0056,78,0.16359345287549457
Cosmos3_seed103_0056,81,0.13922296799240536
Cosmos3_seed103_0056,84,0.18643930686427385
Cosmos3_seed103_0056,87,0.19918557009816826
Cosmos3_seed103_0056,90,0.2192770341010621
Cosmos3_seed103_0056,93,0.2016802578820002
Cosmos3_seed103_0056,96,0.15225000311577078
Cosmos3_seed103_0056,99,0.19108363147340665
Cosmos3_seed103_0056,102,0.19931479816510106
Cosmos3_seed103_0056,105,0.23526222139922573
Cosmos3_seed103_0056,108,0.26857816170024584
Cosmos3_seed103_0056,111,0.21072913211983585
Cosmos3_seed103_0056,114,0.12867318015158258
Cosmos3_seed103_0056,117,0.13999820054597578
Cosmos3_seed103_0056,120,0.17626267483190192
Cosmos3_seed103_0056,123,0.18349580487968964
Cosmos3_seed103_0056,126,0.20107384094162845
Cosmos3_seed103_0056,129,0.18323220591539943
Cosmos3_seed103_0056,132,0.22706649798692632
Cosmos3_seed103_0056,135,0.2842751991639407
Cosmos3_seed103_0056,138,0.15186429023149384
Cosmos3_seed103_0056,141,0.22357105907004113
Cosmos3_seed103_0056,144,0.24293483895408532
Cosmos3_seed103_0056,147,0.16883230825828272
Cosmos3_seed103_0056,150,0.1895074553134138
Cosmos3_seed103_0056,153,0.1773968343050004
Cosmos3_seed103_0056,156,0.1510228824725288
Cosmos3_seed103_0056,159,0.16943924937849653
Cosmos3_seed103_0056,162,0.16226969685519457
Cosmos3_seed103_0056,165,0.1929889672335945
Cosmos3_seed103_0056,168,0.17766303625367943
Cosmos3_seed103_0056,171,0.17236695677256283
Cosmos3_seed103_0056,174,0.1656177615973946
Cosmos3_seed103_0056,177,0.18371029473887684
Cosmos3_seed103_0056,180,0.20102081514523107
Cosmos3_seed103_0056,183,0.1637738922893932
Cosmos3_seed103_0056,186,0.16016712260850885
Cosmos3_seed103_0056,188,0.14630449901519013
Cosmos3_seed103_0058,0,0.0
Cosmos3_seed103_0058,3,0.0
Cosmos3_seed103_0058,6,0.0
Cosmos3_seed103_0058,9,0.0
Cosmos3_seed103_0058,12,0.0
Cosmos3_seed103_0058,15,0.0
Cosmos3_seed103_0058,18,0.0
Cosmos3_seed103_0058,21,0.0
Cosmos3_seed103_0058,24,0.0
Cosmos3_seed103_0058,27,0.0
Cosmos3_seed103_0058,30,0.0
Cosmos3_seed103_0058,33,0.0
Cosmos3_seed103_0058,36,0.0
Cosmos3_seed103_0058,39,0.0
Cosmos3_seed103_0058,42,0.0
Cosmos3_seed103_0058,45,0.0
Cosmos3_seed103_0058,48,0.0
Cosmos3_seed103_0058,51,0.0
Cosmos3_seed103_0058,54,0.0
Cosmos3_seed103_0058,57,0.0
Cosmos3_seed103_0058,60,0.0
Cosmos3_seed103_0058,63,0.0
Cosmos3_seed103_0058,66,0.0
Cosmos3_seed103_0058,69,0.0
Cosmos3_seed103_0058,72,0.0
Cosmos3_seed103_0058,75,0.0
Cosmos3_seed103_0058,78,0.0
Cosmos3_seed103_0058,81,0.0
Cosmos3_seed103_0058,84,0.0
Cosmos3_seed103_0058,87,0.0
Cosmos3_seed103_0058,90,0.0
Cosmos3_seed103_0058,93,0.0
Cosmos3_seed103_0058,96,0.0
Cosmos3_seed103_0058,99,0.0
Cosmos3_seed103_0058,102,0.0
Cosmos3_seed103_0058,105,0.0
Cosmos3_seed103_0058,108,0.0
Cosmos3_seed103_0058,111,0.0
Cosmos3_seed103_0058,114,0.0
Cosmos3_seed103_0058,117,0.0
Cosmos3_seed103_0058,120,0.0
Cosmos3_seed103_0058,123,0.0
Cosmos3_seed103_0058,126,0.0
Cosmos3_seed103_0058,129,0.0
Cosmos3_seed103_0058,132,0.0
Cosmos3_seed103_0058,135,0.0
Cosmos3_seed103_0058,138,0.0
Cosmos3_seed103_0058,141,0.0
Cosmos3_seed103_0058,144,0.0
Cosmos3_seed103_0058,147,0.0
Cosmos3_seed103_0058,150,0.0
Cosmos3_seed103_0058,153,0.0
Cosmos3_seed103_0058,156,0.0
Cosmos3_seed103_0058,159,0.0
Cosmos3_seed103_0058,162,0.0
Cosmos3_seed103_0058,165,0.0
Cosmos3_seed103_0058,168,0.0
Cosmos3_seed103_0058,171,0.0
Cosmos3_seed103_0058,174,0.0
Cosmos3_seed103_0058,177,0.0
Cosmos3_seed103_0058,180,0.0
Cosmos3_seed103_0058,183,0.0
Cosmos3_seed103_0058,186,0.0
Cosmos3_seed103_0058,188,0.0
Cosmos3_seed103_0062,0,0.0
Cosmos3_seed103_0062,3,0.0
Cosmos3_seed103_0062,6,0.0
Cosmos3_seed103_0062,9,0.0
Cosmos3_seed103_0062,12,0.0
Cosmos3_seed103_0062,15,0.0
Cosmos3_seed103_0062,18,0.0
Cosmos3_seed103_0062,21,0.0
Cosmos3_seed103_0062,24,0.0
Cosmos3_seed103_0062,27,0.0
Cosmos3_seed103_0062,30,0.0
Cosmos3_seed103_0062,33,0.0
Cosmos3_seed103_0062,36,0.0
Cosmos3_seed103_0062,39,0.0
Cosmos3_seed103_0062,42,0.0
Cosmos3_seed103_0062,45,0.0
Cosmos3_seed103_0062,48,0.0
Cosmos3_seed103_0062,51,0.0
Cosmos3_seed103_0062,54,0.0
Cosmos3_seed103_0062,57,0.0
Cosmos3_seed103_0062,60,0.0
Cosmos3_seed103_0062,63,0.0
Cosmos3_seed103_0062,66,0.0
Cosmos3_seed103_0062,69,0.0
Cosmos3_seed103_0062,72,0.0
Cosmos3_seed103_0062,75,0.0
Cosmos3_seed103_0062,78,0.0
Cosmos3_seed103_0062,81,0.0
Cosmos3_seed103_0062,84,0.0
Cosmos3_seed103_0062,87,0.0
Cosmos3_seed103_0062,90,0.0
Cosmos3_seed103_0062,93,0.0
Cosmos3_seed103_0062,96,0.0
Cosmos3_seed103_0062,99,0.0
Cosmos3_seed103_0062,102,0.0
Cosmos3_seed103_0062,105,0.0
Cosmos3_seed103_0062,108,0.0
Cosmos3_seed103_0062,111,0.0
Cosmos3_seed103_0062,114,0.0
Cosmos3_seed103_0062,117,0.0
Cosmos3_seed103_0062,120,0.0
Cosmos3_seed103_0062,123,0.0
Cosmos3_seed103_0062,126,0.0
Cosmos3_seed103_0062,129,0.0
Cosmos3_seed103_0062,132,0.0
Cosmos3_seed103_0062,135,0.0
Cosmos3_seed103_0062,138,0.0
Cosmos3_seed103_0062,141,0.0
Cosmos3_seed103_0062,144,0.0
Cosmos3_seed103_0062,147,0.0
Cosmos3_seed103_0062,150,0.0
Cosmos3_seed103_0062,153,0.0
Cosmos3_seed103_0062,156,0.0
Cosmos3_seed103_0062,159,0.0
Cosmos3_seed103_0062,162,0.0
Cosmos3_seed103_0062,165,0.0
Cosmos3_seed103_0062,168,0.0
Cosmos3_seed103_0062,171,0.0
Cosmos3_seed103_0062,174,0.0
Cosmos3_seed103_0062,177,0.0
Cosmos3_seed103_0062,180,0.0
Cosmos3_seed103_0062,183,0.0
Cosmos3_seed103_0062,186,0.0
Cosmos3_seed103_0062,188,0.0
Cosmos3_seed103_0064,0,0.09049549115287149
Cosmos3_seed103_0064,3,0.12587551222990115
Cosmos3_seed103_0064,6,0.12353470521342444
Cosmos3_seed103_0064,9,0.13307734810714655
Cosmos3_seed103_0064,12,0.12217883351178659
Cosmos3_seed103_0064,15,0.1351115805187924
Cosmos3_seed103_0064,18,0.12310681347346414
Cosmos3_seed103_0064,21,0.07635517884441474
Cosmos3_seed103_0064,24,0.06326038998858345
Cosmos3_seed103_0064,27,0.1231355021704813
Cosmos3_seed103_0064,30,0.12546097660510092
Cosmos3_seed103_0064,33,0.11436041630529145
Cosmos3_seed103_0064,36,0.12212708458937464
Cosmos3_seed103_0064,39,0.1277988243624214
Cosmos3_seed103_0064,42,0.13273249498320905
Cosmos3_seed103_0064,45,0.13848325093861175
Cosmos3_seed103_0064,48,0.13124367997749864
Cosmos3_seed103_0064,51,0.12733388878657056
Cosmos3_seed103_0064,54,0.12556030591088976
Cosmos3_seed103_0064,57,0.10112048879325267
Cosmos3_seed103_0064,60,0.13246835134274312
Cosmos3_seed103_0064,63,0.1333016885957156
Cosmos3_seed103_0064,66,0.12535210234485147
Cosmos3_seed103_0064,69,0.13597070225081667
Cosmos3_seed103_0064,72,0.1331898698470226
Cosmos3_seed103_0064,75,0.11754436532611104
Cosmos3_seed103_0064,78,0.1002388159911824
Cosmos3_seed103_0064,81,0.10668334826628251
Cosmos3_seed103_0064,84,0.14460609983130407
Cosmos3_seed103_0064,87,0.1427949581514044
Cosmos3_seed103_0064,90,0.1411689734394699
Cosmos3_seed103_0064,93,0.10506746403910656
Cosmos3_seed103_0064,96,0.14167303664632272
Cosmos3_seed103_0064,99,0.14538563593773712
Cosmos3_seed103_0064,102,0.13966370247170956
Cosmos3_seed103_0064,105,0.15772924906712424
Cosmos3_seed103_0064,108,0.1296082059442627
Cosmos3_seed103_0064,111,0.14460905266457444
Cosmos3_seed103_0064,114,0.12276454084819668
Cosmos3_seed103_0064,117,0.12932187929829767
Cosmos3_seed103_0064,120,0.1352556629817719
Cosmos3_seed103_0064,123,0.12623572101645847
Cosmos3_seed103_0064,126,0.11125440825193669
Cosmos3_seed103_0064,129,0.13583467606945815
Cosmos3_seed103_0064,132,0.1190932290225031
Cosmos3_seed103_0064,135,0.13637215100892458
Cosmos3_seed103_0064,138,0.14783705337271677
Cosmos3_seed103_0064,141,0.13113547684621485
Cosmos3_seed103_0064,144,0.08670579119723208
Cosmos3_seed103_0064,147,0.07787897757643684
Cosmos3_seed103_0064,150,0.13039919391017915
Cosmos3_seed103_0064,153,0.08727107944894599
Cosmos3_seed103_0064,156,0.08737770329140657
Cosmos3_seed103_0064,159,0.09264142003230202
Cosmos3_seed103_0064,162,0.09223915947201734
Cosmos3_seed103_0064,165,0.1580354079743101
Cosmos3_seed103_0064,168,0.14719988925766195
Cosmos3_seed103_0064,171,0.1403892184596933
Cosmos3_seed103_0064,174,0.16078888666594493
Cosmos3_seed103_0064,177,0.12388241730726934
Cosmos3_seed103_0064,180,0.11556587947225004
Cosmos3_seed103_0064,183,0.13022246053077657
Cosmos3_seed103_0064,186,0.11883365057306695
Cosmos3_seed103_0064,188,0.1280671001949604
LVP_0004,0,0.08343955644957449
LVP_0004,3,0.0667402173437933
LVP_0004,6,0.0870155821558001
LVP_0004,9,0.0842151153029063
LVP_0004,12,0.16006901784896063
LVP_0004,15,0.14211839618287964
LVP_0004,18,0.15190575679198984
LVP_0004,21,0.16361903586301285
LVP_0004,24,0.14323951111951655
LVP_0004,27,0.13508069295140976
LVP_0004,30,0.17763483151536563
LVP_0004,33,0.12034479432774453
LVP_0004,36,0.05721722528056132
LVP_0004,39,0.05814079521215533
LVP_0004,42,0.045740055380615596
LVP_0004,45,0.09928963012379222
LVP_0004,48,0.09239837194995507
LVP_0030,0,0.0
LVP_0030,3,0.0
LVP_0030,6,0.0
LVP_0030,9,0.0
LVP_0030,12,0.0
LVP_0030,15,0.0
LVP_0030,18,0.04866755078009055
LVP_0030,21,0.05569108156921301
LVP_0030,24,0.07760394014804295
LVP_0030,27,0.0
LVP_0030,30,0.0
LVP_0030,33,0.0
LVP_0030,36,0.0
LVP_0030,39,0.14767914955755418
LVP_0030,42,0.09583194400595971
LVP_0030,45,0.5364997181968477
LVP_0030,48,0.5699864391988918
LVP_0043,0,0.0
LVP_0043,3,0.06303693365690972
LVP_0043,6,0.06295184167866652
LVP_0043,9,0.06021552646944175
LVP_0043,12,0.0
LVP_0043,15,0.05365517471942412
LVP_0043,18,0.0
LVP_0043,21,0.0
LVP_0043,24,0.0
LVP_0043,27,0.0
LVP_0043,30,0.07436195812205364
LVP_0043,33,0.06756621476590222
LVP_0043,36,0.07054014051202284
LVP_0043,39,0.06750123040404359
