case,frame,rank_a,rank_b,pair_similarity,iou,containment,nested,gdino_a,gdino_b,siglip_source_a,siglip_source_b,sam_a,sam_b,crop_a,crop_b
Cosmos2.5_0036,45,2,3,0.5103691816329956,0.0,0.0,False,0.1202020123600959,0.1140840202569961,0.6147398948669434,0.6136137843132019,0.9609375,0.9375,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0045_rank_02.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0045_rank_03.png
Cosmos2.5_0036,48,1,2,0.031437065452337265,0.022355209696767377,1.0,True,0.7405995726585388,0.2008854001760482,0.7381120324134827,0.6160602569580078,0.97265625,0.98046875,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0048_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0048_rank_02.png
Cosmos2.5_0036,48,1,3,0.1221863329410553,0.0,0.0,False,0.7405995726585388,0.1273120045661926,0.7381120324134827,0.5971245765686035,0.97265625,0.96484375,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0048_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0048_rank_03.png
Cosmos2.5_0036,48,2,3,0.12239641696214676,0.031921313467892426,1.0,True,0.2008854001760482,0.1273120045661926,0.6160602569580078,0.5971245765686035,0.98046875,0.96484375,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0048_rank_02.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0048_rank_03.png
Cosmos2.5_0036,51,1,2,0.43949776887893677,0.30579881666173375,1.0,True,0.7234309911727905,0.1188314408063888,0.7744544744491577,0.662100613117218,0.97265625,0.96875,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0051_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0051_rank_02.png
Cosmos2.5_0036,51,1,3,0.02992286905646324,0.023253325797919385,0.9828191020257729,True,0.7234309911727905,0.2063644528388977,0.7744544744491577,0.6157352924346924,0.97265625,0.984375,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0051_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0051_rank_03.png
Cosmos2.5_0036,51,2,3,0.24157097935676575,0.07339555091606095,0.9517775671841799,True,0.1188314408063888,0.2063644528388977,0.662100613117218,0.6157352924346924,0.96875,0.984375,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0051_rank_02.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0051_rank_03.png
Cosmos2.5_0036,54,1,2,0.3714728057384491,0.31168015540252764,1.0,True,0.706595242023468,0.1066382229328155,0.8246465921401978,0.662744402885437,0.97265625,0.96484375,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0054_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0054_rank_02.png
Cosmos2.5_0036,54,1,3,0.06418341398239136,0.024696300424661085,1.0,True,0.706595242023468,0.2264043986797332,0.8246465921401978,0.6173031330108643,0.97265625,0.984375,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0054_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0054_rank_03.png
Cosmos2.5_0036,54,2,3,0.14132900536060333,0.07578857303244442,0.9595563725748645,True,0.1066382229328155,0.2264043986797332,0.662744402885437,0.6173031330108643,0.96484375,0.984375,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0054_rank_02.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0054_rank_03.png
